curveid,shape_id,X,Y
0,0,77,156
0,0,155,156
0,0,156,156
0,0,157,156
0,0,78,157
0,0,79,157
0,0,154,157
0,0,155,157
0,0,80,158
0,0,81,158
0,0,151,158
0,0,152,158
0,0,153,158
0,0,82,159
0,0,83,159
0,0,84,159
0,0,149,159
0,0,150,159
0,0,85,160
0,0,86,160
0,0,87,160
0,0,145,160
0,0,146,160
0,0,147,160
0,0,148,160
0,0,88,161
0,0,89,161
0,0,90,161
0,0,91,161
0,0,142,161
0,0,143,161
0,0,144,161
0,0,92,162
0,0,93,162
0,0,94,162
0,0,95,162
0,0,138,162
0,0,139,162
0,0,140,162
0,0,141,162
0,0,96,163
0,0,97,163
0,0,98,163
0,0,99,163
0,0,100,163
0,0,133,163
0,0,134,163
0,0,135,163
0,0,136,163
0,0,137,163
0,0,101,164
0,0,102,164
0,0,103,164
0,0,104,164
0,0,105,164
0,0,106,164
0,0,107,164
0,0,108,164
0,0,125,164
0,0,126,164
0,0,127,164
0,0,128,164
0,0,129,164
0,0,130,164
0,0,131,164
0,0,132,164
0,0,109,165
0,0,110,165
0,0,111,165
0,0,112,165
0,0,113,165
0,0,114,165
0,0,115,165
0,0,116,165
0,0,117,165
0,0,118,165
0,0,119,165
0,0,120,165
0,0,121,165
0,0,122,165
0,0,123,165
0,0,124,165
